299.387097	489	74.612903	181.774194	232.967742	53.451613	69.935484
269.225806	461.064516	67.516129	157.709677	217.806452	47.129032	64.516129
259	431.290323	64.032258	149.387097	188.612903	44.580645	58.387097
86.290323	122.483871	322.419355	40.967742	44.612903	251.258065	335.387097
109.967742	162.870968	355.387097	53.096774	49.580645	284.516129	333.774194
120.387097	181.774194	364.967742	58.16129	66.612903	325.935484	384.16129
125.83871	188.806452	449.870968	61.612903	70.032258	345	452.322581
138.451613	214.645161	459.16129	71.096774	70.612903	369.064516	466
168.774194	250.290323	480.903226	86.709677	87.483871	385.096774	483.16129
184.032258	271.870968	482.290323	97.741935	93.16129	386.516129	487.258065
196.870968	295.580645	464.83871	108.16129	94.419355	385.935484	478.548387
222.193548	320.548387	444.612903	118.774194	102.258065	377.645161	468
266.032258	389.774194	409.322581	140.129032	140.419355	338.612903	431.387097
293.258065	413.645161	373.741935	160.064516	150.903226	317.354839	404.387097
323.387097	456.677419	349.806452	173.193548	164.387097	298.387097	380.290323
351.258065	481.677419	307.032258	200.903226	159.419355	291.677419	358.580645
413.935484	558.032258	252.709677	217.967742	194.83871	230.903226	294.129032
431.258065	606.903226	235.193548	234.387097	204.548387	215.612903	265.967742
463.387097	627.83871	210	247.548387	219	196.032258	241.806452
486.935484	657.096774	190.290323	261.096774	227.580645	173.741935	224.16129
517.16129	665.516129	157.903226	272.935484	238.806452	146.516129	184.322581
511.870968	683.290323	141.16129	278.967742	238.806452	130.709677	172.193548
510.612903	668.548387	129.741935	273.387097	244.387097	119.193548	150.451613
501.806452	656.741935	117.516129	261.709677	236.451613	108.225806	135.129032
458.903226	606.193548	95.064516	246.483871	217.290323	83.935484	114.322581
430.451613	570.225806	86.129032	233.483871	215.290323	78.83871	103.290323
404.645161	532	79.677419	221.483871	192.806452	71.258065	93.290323
361.806452	519.419355	75.83871	202.096774	179.903226	61.064516	87.451613
313.83871	416.741935	61.483871	178.806452	147.709677	54.322581	74.774194
274.741935	403.741935	58.451613	156.225806	134.258065	48.806452	67.709677
86.580645	117.516129	301.225806	66.741935	36.225806	339.741935	362.677419
105.290323	137.064516	332.258065	75.193548	37.032258	316.806452	393.774194
132.806452	170.935484	351	86.064516	45.032258	394.129032	411.935484
140.16129	180	406.774194	95.774194	49.645161	452.032258	498.870968
151.290323	192.096774	412.387097	107.096774	56.193548	471.870968	517.548387
160.322581	203.387097	420.580645	118.193548	63.548387	489.806452	525.806452
198.193548	248.774194	415.645161	143.548387	80.096774	498.032258	544.806452
216.354839	268.193548	403.967742	156.709677	88.16129	491.903226	540.258065
231.806452	291.322581	399.483871	171.419355	97.354839	488.258065	516.387097
260.129032	326.451613	376.096774	188.129032	108.741935	470.290323	500.83871
312.516129	382.709677	339.870968	225.967742	133.806452	436.16129	442.193548
